关卡基本数据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,敌人配置,,,,,,,,,,,,战斗关卡/宝箱奖励,,,,,宝箱关卡,,,,奖励配置,,,,,,,,,,,,,,,,,剧情,,音乐,战斗开始摄像机动画,,,"怪物ID
VAHH0011,华纳海姆11,神族情仇,或许是华纳神族和阿萨神族穿越千年的爱恨情仇，不过现在英雄们应该关注的，并不是这些小情况。,I_Vanaheim_2,S_Vanaheim_001,1,27,关卡,Normal,,,,100,5,"50,50,100,100,200",,59,,C,4,6,6C1,6C1,6C1,,6C4,,6C3,6C6,6C5,,,6C1059,6C1059,6C1059,,6C4059,,6C3059,6C6059,6C5059,,80,6620,,,,,,,7,0,,,,drop,hell1,0.245,,,,,,,,,,,Cshenzuqingchou,,A_CommonFightMusic,0,,139552,,
VAHH0012,华纳海姆12,神族信仰,华纳神族的勇士们仿佛有着无穷无尽的力量，他们的力量来源于那神秘的信仰。,I_Vanaheim_3,S_Vanaheim_001,2,27,关卡,Normal,,,,100,5,"50,50,100,100,200",,59,,C,2,5,6C1,6C2,6C1,6C5,,6C3,6C3,,6C5,,,6C1059,6C2059,6C1059,6C5059,,6C3059,6C3059,,6C5059,,80,6620,,,,,,,7,0,,,,drop,hell1,0.245,,,,,,,,,,,,,A_CommonFightMusic,0,,142145,,
VAHH0013,华纳海姆13,神族希望,尼奥尔德离开之后，究竟是谁在支持着华纳神族的未来？华纳神族的希望又在哪里？,I_Vanaheim_4,S_Vanaheim_001,3,27,关卡,Normal,,,,100,5,"50,50,100,100,200",,59,,C,5,8,6C1,,6C1,6C3,6C3,6C3,6C3,,6C5,,,6C1059,,6C1059,6C3059,6C3059,6C3059,6C3059,,6C5059,,80,6620,,,,,,,7,0,,,,drop,hell1,0.245,,,,,,,,,,,,,A_CommonFightMusic,0,,143654,,
VAHH0014,华纳海姆14,真理之神,凡赛提是真理之神，他已公平公正而著称，然而英雄们桀骜不驯的态度彻底的惹火了他。,I_Forseti,S_Vanaheim_001,4,27,关卡,SmallBoss,凡赛堤3,"CEBFSD0,",,10,5,"50,50,100,100,200",,59,,C,5,8,6C2,6C2,6C1,6C3,,6C3,6C3,,EBFSD0,,,6C2059,6C2059,6C1059,6C3059,,6C3059,6C3059,,CEBFSD0059,9,85,7280,9,"1,EQIS177,8;1,IP002,3","1,EQIS177,8,8",,,,8,0,drop,VAHH0014,0.03,drop,hellsb1,0.245,物品,"IP002,3",0.2,,,,,,,,Cfansaiti,,A_BossFightMusic,3,,149153,,0.434782608696
VAHH0015,华纳海姆15,纠缠不清,英雄们击败凡赛堤之后，很快被凡赛堤的崇拜者们包围，胆敢欺负他们的偶像！不可饶恕！,I_Vanaheim_1,S_Vanaheim_001,0,27,关卡,Normal,,,,100,5,"50,50,100,100,200",,59,,C,1,3,6C1,6C1,6C1,6C5,,6C3,6C3,,6C5,,,6C1059,6C1059,6C1059,6C5059,,6C3059,6C3059,,6C5059,,80,6620,,,,,,,7,0,,,,drop,hell1,0.245,,,,,,,,,,,Cjiuchanbuqing,,A_CommonFightMusic,5,,142747,,
VAHH0016,华纳海姆16,再度包围,拜托了凡赛堤的崇拜者们的包围，英雄们来不及歇一口气，就被华纳海姆的卫道士再次围攻。,I_Vanaheim_2,S_Vanaheim_001,1,27,关卡,Normal,,,,100,5,"50,50,100,100,200",,60,,C,4,6,,6C1,6C1,6C5,6C3,6C5,6C3,6C6,,,,,6C1060,6C1060,6C5060,6C3060,6C5060,6C3060,6C6060,,,80,6620,,,,,,,7,0,,,,drop,hell1,0.245,,,,,,,,,,,,,A_CommonFightMusic,0,,149349,,
VAHH0017,华纳海姆17,陷入重围,即使突破了一个华纳神族勇士组成的包围圈，还有下一个，到底应该绝望？还是恐惧？,I_Vanaheim_3,S_Vanaheim_001,2,27,关卡,Normal,,,,100,5,"50,50,100,100,200",,60,,C,2,8,6C1,6C1,,6C3,6C5,6C4,,6C6,6C5,,,6C1060,6C1060,,6C3060,6C5060,6C4060,,6C6060,6C5060,,80,6620,,,,,,,7,0,,,,drop,hell1,0.245,,,,,,,,,,,,,A_CommonFightMusic,0,,147900,,
VAHH0018,华纳海姆18,坚守阵地,进攻！突袭！防御！坚守！！华纳神族的勇士们仿佛是不知疲倦的战胜一般！,I_Vanaheim_4,S_Vanaheim_001,3,27,关卡,Normal,,,,100,5,"50,50,100,100,200",,60,,C,4,6,,6C1,6C1,6C5,6C4,6C4,6C3,6C6,,,,,6C1060,6C1060,6C5060,6C4060,6C4060,6C3060,6C6060,,,80,6620,,,,,,,7,0,,,,drop,hell1,0.245,,,,,,,,,,,Cjianshouzhendi,,A_CommonFightMusic,0,,146629,,
VAHH0019,华纳海姆19,希望不灭,究竟路在何方？我们为何而战！！一遍一遍的拷问自己，缺始终未能得到答案！,I_Vanaheim_1,S_Vanaheim_001,0,27,关卡,Normal,,,,100,5,"50,50,100,100,200",,60,,C,4,6,6C1,6C1,,6C3,6C4,6C5,,6C6,6C5,,,6C1060,6C1060,,6C3060,6C4060,6C5060,,6C6060,6C5060,,80,6620,,,,,,,7,0,,,,drop,hell1,0.245,,,,,,,,,,,,,A_CommonFightMusic,5,,147900,,
VAHH0020,华纳海姆20,希望呐喊,即使挫折依旧，但唯有心中希望之火熊熊燃烧！呐喊吧！拼搏吧！冲锋吧！,I_Vanaheim_2,S_Vanaheim_001,1,27,关卡,Normal,,,,100,5,"50,50,100,100,200",,60,,C,4,6,6C2,6C2,6C1,,6C3,,6C3,6C6,6C5,,,6C2060,6C2060,6C1060,,6C3060,,6C3060,6C6060,6C5060,,80,6620,,,,,,,7,0,,,,drop,hell1,0.245,,,,,,,,,,,,,A_CommonFightMusic,0,,147428,,
VAHH0021,华纳海姆21,华纳首领,在人家华纳海姆折腾了这么久，英雄们被华纳海姆的首领包围了，该说什么呢？不信抬头看，苍天饶过谁！,I_Njord,S_Vanaheim_001,4,27,BOSS,BigBoss,涅尔德3,"CEBLF0,EBFSD0,EBNLD0,",CBossNSea,5,5,"50,50,100,100,200",,60,,C,2,8,6C1,,,6C3,6C4,EBLF0,6C3,EBFSD0,EBNLD0,,,6C1060,,,6C3060,6C4060,CEBLF0060,6C3060,CEBFSD0060,CEBNLD0060,9,125,9930,30,"1,EQIS123,1;1,IA002,4","1,EQIS123,1,1",,,,9,0,drop,VAHH0021,0.108,drop,hellbb1,0.3,物品,"IP002,3",,物品,"IA002,4",0.2,,,,,Chuanashouling,Chuanashoulinghou,A_BossFightMusic,3,,207577,,0.0625
,冰之泉眼，普通难度,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICE0001,冰之泉眼1,冰之泉眼,巴哈姆特指引英雄们若是对现在心存疑惑，可以向时间女神们去请教，因此英雄们来到了冰之泉眼。,I_IceSpring_1,S_IceSpring_001,0,28,关卡,Normal,,,,100,5,"50,50,100,100,200",,62,,A,4,6,7A2,7A1,7A2,7A5,7A3,7A4,,7A6,,,,7A2062,7A1062,7A2062,7A5062,7A3062,7A4062,,7A6062,,,65,5670,,,,,,,1,0,,,,drop,nor1,0.5,,,,,,,,,,,Abingzhiquanyan,,A_CommonFightMusic,5,,54356,,
ICE0002,冰之泉眼2,蛮横冲撞,英雄们踏上了时间女神的领域，但是时间女神并不喜欢世人的打扰，森严的守卫只能使用暴力闯过。,I_IceSpring_2,S_IceSpring_001,1,28,关卡,Normal,,,,100,5,"50,50,100,100,200",,62,,A,5,8,7A1,7A1,7A2,7A3,,7A3,7A3,,7A5,,,7A1062,7A1062,7A2062,7A3062,,7A3062,7A3062,,7A5062,,65,5670,,,,,,,1,0,,,,drop,nor1,0.5,,,,,,,,,,,Amanhengchongzhuang,,A_CommonFightMusic,0,,55840,,
ICE0003,冰之泉眼3,未来不可窥视,英雄们首先遇到了未来女神诗蔻迪，在诗蔻迪眼中，未来是随时改变且不可预估的。,I_Skuld,S_IceSpring_001,4,28,关卡,SmallBoss,诗蔻迪1,"AEBSKD0,",,10,5,"50,50,100,100,200",,63,,A,5,8,,7A1,,7A4,7A4,7A3,7A3,7A6,EBSKD0,,,,7A1063,,7A4063,7A4063,7A3063,7A3063,7A6063,AEBSKD0063,9,70,6235,3,"3,HB2003,1;1,IP002,1","3,HB2003,1,1",,,,2,0,drop,ICE0003,0.2,drop,norsb1,0.5,物品,"IP002,1",0.2,,,,,,,,Ashikoudi,Ashikoudihou,A_BossFightMusic,5,,59257,,0.2
ICE0004,冰之泉眼4,再踏旅途,逃离开因愤怒而暴走的诗蔻迪，英雄们再次踏上了旅途。虽然他们依旧被阻拦，但信心满满。,I_IceSpring_3,S_IceSpring_001,2,28,关卡,Normal,,,,100,5,"50,50,100,100,200",,63,,A,1,3,7A2,7A1,7A2,7A5,7A4,7A5,,7A6,,,,7A2063,7A1063,7A2063,7A5063,7A4063,7A5063,,7A6063,,,65,5670,,,,,,,1,0,,,,drop,nor1,0.5,,,,,,,,,,,Azaitalvtu,,A_CommonFightMusic,0,,55758,,
ICE0005,冰之泉眼5,未来之变,既然未来是充满着变数的！那不如拼尽全力，去创造属于自己的未来呢！,I_IceSpring_4,S_IceSpring_001,3,28,关卡,Normal,,,,100,5,"50,50,100,100,200",,63,,A,1,3,7A1,7A2,,7A3,7A5,7A4,7A3,,7A5,,,7A1063,7A2063,,7A3063,7A5063,7A4063,7A3063,,7A5063,,65,5670,,,,,,,1,0,,,,drop,nor1,0.5,,,,,,,,,,,,,A_CommonFightMusic,0,,57338,,
ICE0006,冰之泉眼6,现在难以掌握,这里是现在女神贝露丹迪的领域，你们确定要闯入吗？她虽然外表温柔，实际……,I_Verdandi,S_IceSpring_001,4,29,关卡,SmallBoss,贝露丹迪1,"AEBBLDD0,",,10,5,"50,50,100,100,200",,63,,A,3,7,,7A1,7A2,,7A3,7A4,7A3,7A6,EBBLDD0,,,,7A1063,7A2063,,7A3063,7A4063,7A3063,7A6063,AEBBLDD0063,9,75,6455,3,"1,EQIS190,5;1,IP002,1","1,EQIS190,5,5",,,,2,0,drop,ICE0006,0.024,drop,norsb1,0.5,物品,"IP002,1",0.2,,,,,,,,Abeiludandi,Abeiludandihou,A_BossFightMusic,5,,58763,,0.454545454545
ICE0007,冰之泉眼7,自我拷问,英雄们虽然继续着他们一往无前的旅途，但是也有了沉重的心理负担，真的是因为我们吗？,I_IceSpring_1,S_IceSpring_001,0,29,关卡,Normal,,,,100,5,"50,50,100,100,200",,63,,A,5,8,7A2,7A1,7A1,7A4,7A3,,7A3,,7A5,,,7A2063,7A1063,7A1063,7A4063,7A3063,,7A3063,,7A5063,,65,5870,,,,,,,1,0,,,,drop,nor1,0.5,,,,,,,,,,,Aziwokaowen,,A_CommonFightMusic,5,,56334,,
ICE0008,冰之泉眼8,前赴后继,一波又一波的战士们前仆后继，英雄们被时间女神的卫士们不顾一切的冲了上来。,I_IceSpring_2,S_IceSpring_001,1,29,关卡,Normal,,,,100,5,"50,50,100,100,200",,63,,A,2,5,7A2,7A1,,7A3,7A4,7A5,,7A6,7A5,,,7A2063,7A1063,,7A3063,7A4063,7A5063,,7A6063,7A5063,,65,5870,,,,,,,1,0,,,,drop,nor1,0.5,,,,,,,,,,,,,A_CommonFightMusic,0,,56492,,
ICE0009,冰之泉眼9,过去永不回头,过去既是永恒，过去永不会改变。保存现在最好的办法，或许就是变成过去！,I_Urd,S_IceSpring_001,4,29,关卡,SmallBoss,兀尔德1,"AEBWLD0,",,10,5,"50,50,100,100,200",,64,,A,5,8,7A2,7A1,,7A4,7A3,7A3,,7A6,EBWLD0,,,7A2064,7A1064,,7A4064,7A3064,7A3064,,7A6064,AEBWLD0064,9,75,6455,3,"1,EQIS176,5;1,IP002,1","1,EQIS176,5,5",,,,2,0,drop,ICE0009,0.024,drop,norsb1,0.5,物品,"IP002,1",0.2,,,,,,,,Awuerde,Awuerdehou,A_BossFightMusic,5,,59389,,0.454545454545
ICE0010,冰之泉眼10,开拓创新,想要不变成过去，那就要努力开拓未来。这条真理我们永远不能忘记……,I_IceSpring_3,S_IceSpring_001,2,29,关卡,Normal,,,,100,5,"50,50,100,100,200",,64,,A,5,8,,7A2,,7A4,7A5,7A4,7A3,7A6,7A5,,,,7A2064,,7A4064,7A5064,7A4064,7A3064,7A6064,7A5064,,65,5870,,,,,,,1,0,,,,drop,nor1,0.5,,,,,,,,,,,Akaituochuangxin,,A_CommonFightMusic,0,,57929,,
ICE0011,冰之泉眼11,时间之殇,没有什么事情，是比被代表着过去！现在！和未来的几位女神所追杀了！,I_IceSpring_4,S_IceSpring_001,3,29,关卡,Normal,,,,100,5,"50,50,100,100,200",,64,,A,2,5,7A1,7A2,7A2,7A3,7A4,7A3,,7A6,,,,7A1064,7A2064,7A2064,7A3064,7A4064,7A3064,,7A6064,,,65,5870,,,,,,,1,0,,,,drop,nor1,0.5,,,,,,,,,,,,,A_CommonFightMusic,0,,56382,,
ICE0012,冰之泉眼12,残酷的时间,三位时间女神的联合突袭，究竟能不能顺利的走向未来呢？还是会被留在过去！,I_Urd,S_IceSpring_001,4,29,关卡,BigBoss,兀尔德1,"AEBBLDD0,EBSKD0,EBWLD0,",,5,5,"50,50,100,100,200",,64,,A,5,8,7A2,7A1,,7A4,7A3,,EBBLDD0,EBSKD0,EBWLD0,,,7A2064,7A1064,,7A4064,7A3064,,AEBBLDD0064,AEBSKD0064,AEBWLD0064,9,85,7045,5,"2,EQ20042,1;1,IP002,1","2,EQ20042,1,1",,,,3,0,drop,ICE0012,0.012,drop,norbb1,0.5,物品,"IP002,1",0.2,,,,,,,,Acankudeshijian,Acankudeshijianhou,A_BossFightMusic,5,,64529,,0.05
,冰之泉眼，困难难度,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICEN0001,冰之泉眼1,冰之泉眼,巴哈姆特指引英雄们若是对现在心存疑惑，可以向时间女神们去请教，因此英雄们来到了冰之泉眼。,I_IceSpring_1,S_IceSpring_001,0,28,关卡,Normal,,,,100,5,"50,50,100,100,200",,62,,B,5,8,7B2,7B1,7B1,7B5,,7B4,,7B6,7B5,,,7B2062,7B1062,7B1062,7B5062,,7B4062,,7B6062,7B5062,,70,6235,,,,,,,4,0,,,,drop,hard1,0.375,,,,,,,,,,,Bbingzhiquanyan,,A_CommonFightMusic,5,,103015,,
ICEN0002,冰之泉眼2,蛮横冲撞,英雄们踏上了时间女神的领域，但是时间女神并不喜欢世人的打扰，森严的守卫只能使用暴力闯过。,I_IceSpring_2,S_IceSpring_001,1,28,关卡,Normal,,,,100,5,"50,50,100,100,200",,62,,B,4,6,7B1,7B1,7B2,7B5,,7B4,7B3,,7B5,,,7B1062,7B1062,7B2062,7B5062,,7B4062,7B3062,,7B5062,,70,6235,,,,,,,4,0,,,,drop,hard1,0.375,,,,,,,,,,,Bmanhengchongzhuang,,A_CommonFightMusic,0,,104097,,
ICEN0003,冰之泉眼3,求知欲望,虽然战斗十分艰辛，但英雄们怀着强烈的求知欲望，这些考验实在是必须经历的过程。,I_IceSpring_3,S_IceSpring_001,2,28,关卡,Normal,,,,100,5,"50,50,100,100,200",,62,,B,1,3,7B1,7B2,7B2,7B3,7B4,7B4,,7B6,,,,7B1062,7B2062,7B2062,7B3062,7B4062,7B4062,,7B6062,,,70,6235,,,,,,,4,0,,,,drop,hard1,0.375,,,,,,,,,,,,,A_CommonFightMusic,0,,103015,,
ICEN0004,冰之泉眼4,未来不可窥视,英雄们首先遇到了未来女神诗蔻迪，在诗蔻迪眼中，未来是随时改变且不可预估的。,I_Skuld,S_IceSpring_001,4,28,关卡,SmallBoss,诗蔻迪2,"BEBSKD0,",,10,5,"50,50,100,100,200",,62,,B,3,7,7B2,,7B2,7B3,,7B3,7B3,7B6,EBSKD0,,,7B2062,,7B2062,7B3062,,7B3062,7B3062,7B6062,BEBSKD0062,9,80,6860,6,"1,EQIS145,8;1,IP002,2","1,EQIS145,8,8",,,,5,0,drop,ICEN0004,0.025,drop,hardsb1,0.3,物品,"IP002,2",0.2,,,,,,,,Bshikoudi,Bshikoudihou,A_BossFightMusic,5,,107007,,0.454545454545
ICEN0005,冰之泉眼5,再踏旅途,逃离开因愤怒而暴走的诗蔻迪，英雄们再次踏上了旅途。虽然他们依旧被阻拦，但信心满满。,I_IceSpring_4,S_IceSpring_001,3,28,关卡,Normal,,,,100,5,"50,50,100,100,200",,63,,B,2,8,,7B2,7B1,7B5,7B5,7B4,,7B6,7B5,,,,7B2063,7B1063,7B5063,7B5063,7B4063,,7B6063,7B5063,,70,6235,,,,,,,4,0,,,,drop,hard1,0.375,,,,,,,,,,,Bzaitalvtu,,A_CommonFightMusic,0,,106550,,
ICEN0006,冰之泉眼6,未来之变,既然未来是充满着变数的！那不如拼尽全力，去创造属于自己的未来呢！,I_IceSpring_1,S_IceSpring_001,0,28,关卡,Normal,,,,100,5,"50,50,100,100,200",,63,,B,5,8,7B2,7B1,7B1,,7B5,,7B3,7B6,7B5,,,7B2063,7B1063,7B1063,,7B5063,,7B3063,7B6063,7B5063,,70,6235,,,,,,,4,0,,,,drop,hard1,0.375,,,,,,,,,,,,,A_CommonFightMusic,5,,106645,,
ICEN0007,冰之泉眼7,希望之翼,每一位英勇的战士，都想要写就属于自己的辉煌，骄傲的现在！荣耀的过去！无限可能的未来！,I_IceSpring_2,S_IceSpring_001,1,28,关卡,Normal,,,,100,5,"50,50,100,100,200",,63,,B,5,8,7B1,7B1,7B1,7B5,,7B3,7B3,7B6,,,,7B1063,7B1063,7B1063,7B5063,,7B3063,7B3063,7B6063,,,70,6235,,,,,,,4,0,,,,drop,hard1,0.375,,,,,,,,,,,Bxiwangzhiyi,,A_CommonFightMusic,0,,107150,,
ICEN0008,冰之泉眼8,现在难以掌握,这里是现在女神贝露丹迪的领域，你们确定要闯入吗？她虽然外表温柔，实际……,I_Verdandi,S_IceSpring_001,4,28,关卡,SmallBoss,贝露丹迪2,"BEBBLDD0,",,10,5,"50,50,100,100,200",,63,,B,5,8,7B1,7B1,7B2,7B5,7B4,,7B3,,EBBLDD0,,,7B1063,7B1063,7B2063,7B5063,7B4063,,7B3063,,BEBBLDD0063,9,80,6860,6,"1,EQIS160,8;1,IP002,2","1,EQIS160,8,8",,,,5,0,drop,ICEN0008,0.025,drop,hardsb1,0.3,物品,"IP002,2",0.2,,,,,,,,Bbeiludandi,Bbeiludandihou,A_BossFightMusic,5,,107463,,0.4
ICEN0009,冰之泉眼9,自我拷问,英雄们虽然继续着他们一往无前的旅途，但是也有了沉重的心理负担，真的是因为我们吗？,I_IceSpring_3,S_IceSpring_001,2,29,关卡,Normal,,,,100,5,"50,50,100,100,200",,63,,B,4,6,,7B2,,7B4,7B3,7B4,7B3,7B6,7B5,,,,7B2063,,7B4063,7B3063,7B4063,7B3063,7B6063,7B5063,,75,6455,,,,,,,4,0,,,,drop,hard1,0.375,,,,,,,,,,,Bziwokaowen,,A_CommonFightMusic,0,,106278,,
ICEN0010,冰之泉眼10,前赴后继,一波又一波的战士们前仆后继，英雄们被时间女神的卫士们不顾一切的冲了上来。,I_IceSpring_4,S_IceSpring_001,3,29,关卡,Normal,,,,100,5,"50,50,100,100,200",,63,,B,4,6,7B1,7B2,7B1,7B4,,7B5,7B3,,7B5,,,7B1063,7B2063,7B1063,7B4063,,7B5063,7B3063,,7B5063,,75,6455,,,,,,,4,0,,,,drop,hard1,0.375,,,,,,,,,,,,,A_CommonFightMusic,0,,106645,,
ICEN0011,冰之泉眼11,现在之忧,奉命前来追杀英雄们的北欧士兵追上来了，他们已经认定，英雄们会严重影响他们的未来！,I_IceSpring_1,S_IceSpring_001,0,29,关卡,Normal,,,,100,5,"50,50,100,100,200",,63,,B,4,6,7B1,,7B1,7B4,7B5,,7B3,7B6,7B5,,,7B1063,,7B1063,7B4063,7B5063,,7B3063,7B6063,7B5063,,75,6455,,,,,,,4,0,,,,drop,hard1,0.375,,,,,,,,,,,Bxianzaizhiyou,,A_CommonFightMusic,5,,107055,,
ICEN0012,冰之泉眼12,过去永不回头,过去既是永恒，过去永不会改变。保存现在最好的办法，或许就是变成过去！,I_Urd,S_IceSpring_001,4,29,关卡,SmallBoss,兀尔德2,"BEBWLD0,",,10,5,"50,50,100,100,200",,63,,B,4,6,7B1,7B2,,7B4,7B4,EBWLD0,7B3,,7B5,,,7B1063,7B2063,,7B4063,7B4063,BEBWLD0063,7B3063,,7B5063,6,80,7100,6,"1,EQIS195,8;1,IP002,2","1,EQIS195,8,8",,,,5,0,drop,ICEN0012,0.025,drop,hardsb1,0.3,物品,"IP002,2",0.2,,,,,,,,Bwuerde,Bwuerdehou,A_BossFightMusic,5,,106667,,0.454545454545
ICEN0013,冰之泉眼13,开拓创新,想要不变成过去，那就要努力开拓未来。这条真理我们永远不能忘记……,I_IceSpring_2,S_IceSpring_001,1,29,关卡,Normal,,,,100,5,"50,50,100,100,200",,64,,B,3,7,7B1,,7B1,7B3,7B4,7B3,7B3,,7B5,,,7B1064,,7B1064,7B3064,7B4064,7B3064,7B3064,,7B5064,,75,6455,,,,,,,4,0,,,,drop,hard1,0.375,,,,,,,,,,,Bkaituochuangxin,,A_CommonFightMusic,0,,108386,,
ICEN0014,冰之泉眼14,时间之殇,没有什么事情，是比被代表着过去！现在！和未来的几位女神所追杀了！,I_IceSpring_3,S_IceSpring_001,2,29,关卡,Normal,,,,100,5,"50,50,100,100,200",,64,,B,1,3,7B1,,7B1,7B5,,7B4,7B3,7B6,7B5,,,7B1064,,7B1064,7B5064,,7B4064,7B3064,7B6064,7B5064,,75,6455,,,,,,,4,0,,,,drop,hard1,0.375,,,,,,,,,,,,,A_CommonFightMusic,0,,107346,,
ICEN0015,冰之泉眼15,数度危机,安全了吗？能够确实是安全了吗？真的确认安全了吗？不要再抱有天真的幻想了！,I_IceSpring_4,S_IceSpring_001,3,29,关卡,Normal,,,,100,5,"50,50,100,100,200",,64,,B,1,3,7B1,,7B1,7B3,7B4,7B3,7B3,,7B5,,,7B1064,,7B1064,7B3064,7B4064,7B3064,7B3064,,7B5064,,75,6455,,,,,,,4,0,,,,drop,hard1,0.375,,,,,,,,,,,Bshuduweiji,,A_CommonFightMusic,0,,108386,,
ICEN0016,冰之泉眼16,十月围城,一次又一次的被围追堵截，一次又一次的挫折与跌倒，扪心自问，我究竟成长了多少？,I_IceSpring_1,S_IceSpring_001,0,29,关卡,Normal,,,,100,5,"50,50,100,100,200",,64,,B,3,7,7B1,7B2,7B1,7B3,,7B4,7B3,,7B5,,,7B1064,7B2064,7B1064,7B3064,,7B4064,7B3064,,7B5064,,75,6455,,,,,,,4,0,,,,drop,hard1,0.375,,,,,,,,,,,,,A_CommonFightMusic,5,,106848,,
ICEN0017,冰之泉眼17,残酷的时间,三位时间女神的联合突袭，究竟能不能顺利的走向未来呢？还是会被留在过去！,I_Urd,S_IceSpring_001,4,29,关卡,BigBoss,兀尔德2,"BEBSKD0,EBBLDD0,EBWLD0,",,5,5,"50,50,100,100,200",,64,,B,4,6,7B1,,7B2,7B3,7B3,EBSKD0,EBBLDD0,,EBWLD0,,,7B1064,,7B2064,7B3064,7B3064,BEBSKD0064,BEBBLDD0064,,BEBWLD0064,9,90,7750,10,"1,EQIS098,1;1,IA001,18","1,EQIS098,1,1",,,,6,0,drop,ICEN0017,0.09,drop,hardbb1,0.3,物品,"IP002,2",,物品,"IA001,18",0.2,,,,,Bcankudeshijian,Bcankudeshijianhou,A_BossFightMusic,5,,118377,,0.0625
,冰之泉眼，极难难度,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICEH0001,冰之泉眼1,冰之泉眼,巴哈姆特指引英雄们若是对现在心存疑惑，可以向时间女神们去请教，因此英雄们来到了冰之泉眼。,I_IceSpring_1,S_IceSpring_001,0,28,关卡,Normal,,,,100,5,"50,50,100,100,200",,62,,C,5,8,7C1,7C1,7C1,,7C3,,7C3,7C6,7C5,,,7C1062,7C1062,7C1062,,7C3062,,7C3062,7C6062,7C5062,,80,6860,,,,,,,7,0,,,,drop,hell1,0.245,,,,,,,,,,,Cbingzhiquanyan,,A_CommonFightMusic,5,,172983,,
ICEH0002,冰之泉眼2,蛮横冲撞,英雄们踏上了时间女神的领域，但是时间女神并不喜欢世人的打扰，森严的守卫只能使用暴力闯过。,I_IceSpring_2,S_IceSpring_001,1,28,关卡,Normal,,,,100,5,"50,50,100,100,200",,62,,C,1,9,7C1,7C2,7C2,7C4,,7C5,7C3,,7C5,,,7C1062,7C2062,7C2062,7C4062,,7C5062,7C3062,,7C5062,,80,6860,,,,,,,7,0,,,,drop,hell1,0.245,,,,,,,,,,,Cmanhengchongzhuang,,A_CommonFightMusic,0,,171106,,
ICEH0003,冰之泉眼3,求知欲望,虽然战斗十分艰辛，但英雄们怀着强烈的求知欲望，这些考验实在是必须经历的过程。,I_IceSpring_3,S_IceSpring_001,2,28,关卡,Normal,,,,100,5,"50,50,100,100,200",,62,,C,4,6,7C1,7C1,7C1,,7C3,,7C3,7C6,7C5,,,7C1062,7C1062,7C1062,,7C3062,,7C3062,7C6062,7C5062,,80,6860,,,,,,,7,0,,,,drop,hell1,0.245,,,,,,,,,,,,,A_CommonFightMusic,0,,172983,,
ICEH0004,冰之泉眼4,力量之源,冰之泉眼这个地方，处处涌现着智慧与生命的泉水，滋养着神族的勇士们……,I_IceSpring_4,S_IceSpring_001,3,28,关卡,Normal,,,,100,5,"50,50,100,100,200",,62,,C,2,5,7C1,7C2,7C1,7C5,,7C5,7C3,,7C5,,,7C1062,7C2062,7C1062,7C5062,,7C5062,7C3062,,7C5062,,80,6860,,,,,,,7,0,,,,drop,hell1,0.245,,,,,,,,,,,Cliliangzhiyuan,,A_CommonFightMusic,0,,173455,,
ICEH0005,冰之泉眼5,未来不可窥视,英雄们首先遇到了未来女神诗蔻迪，在诗蔻迪眼中，未来是随时改变且不可预估的。,I_Skuld,S_IceSpring_001,4,28,关卡,SmallBoss,诗蔻迪3,"CEBSKD0,",,10,5,"50,50,100,100,200",,62,,C,2,8,7C2,7C2,7C1,,7C4,,7C3,7C6,EBSKD0,,,7C2062,7C2062,7C1062,,7C4062,,7C3062,7C6062,CEBSKD0062,9,90,7545,9,"2,EQ20026,1;1,IP002,3","2,EQ20026,1,1",,,,8,0,drop,ICEH0005,0.028,drop,hellsb1,0.245,物品,"IP002,3",0.2,,,,,,,,Cshikoudi,Cshikoudihou,A_BossFightMusic,5,,186193,,0.05
ICEH0006,冰之泉眼6,再踏旅途,逃离开因愤怒而暴走的诗蔻迪，英雄们再次踏上了旅途。虽然他们依旧被阻拦，但信心满满。,I_IceSpring_1,S_IceSpring_001,0,28,关卡,Normal,,,,100,5,"50,50,100,100,200",,63,,C,1,9,7C1,7C2,,7C4,7C5,7C4,,7C6,7C5,,,7C1063,7C2063,,7C4063,7C5063,7C4063,,7C6063,7C5063,,80,6860,,,,,,,7,0,,,,drop,hell1,0.245,,,,,,,,,,,Czaitalvtu,,A_CommonFightMusic,5,,172715,,
ICEH0007,冰之泉眼7,未来之变,既然未来是充满着变数的！那不如拼尽全力，去创造属于自己的未来呢！,I_IceSpring_2,S_IceSpring_001,1,28,关卡,Normal,,,,100,5,"50,50,100,100,200",,63,,C,1,3,7C1,7C1,7C1,7C3,,7C3,7C3,,7C5,,,7C1063,7C1063,7C1063,7C3063,,7C3063,7C3063,,7C5063,,80,6860,,,,,,,7,0,,,,drop,hell1,0.245,,,,,,,,,,,,,A_CommonFightMusic,0,,178623,,
